Info 0    [14:10:01.767] Starting TS Server
Info 4536 [16:32:29.902] Different program with same set of files:: structureIsReused:: 2
Info 4537 [16:32:29.946] getCompletionData: Get current token: 0.006458014249801636
Info 4538 [16:32:29.946] getCompletionData: Is inside comment: 0.0019579827785491943
Info 4539 [16:32:29.946] getCompletionData: Get previous token 1: 0.0188329815864563
Info 4540 [16:32:29.946] getCompletionData: Get previous token 2: 0.01737499237060547
Info 4541 [16:32:29.946] getCompletionsAtPosition: isCompletionListBlocker: 0.10250002145767212
Info 4542 [16:32:29.949] getSymbolsFromOtherSourceFileExports: Using cached list
Info 4543 [16:32:29.957] getCompletionData: Semantic work: 11.081207990646362
Info 4544 [16:32:29.963] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.266207993030548
Info 4545 [16:32:29.966] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4546 [16:32:29.986] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 391 structureChanged: false Elapsed: 20.00516700744629ms
Info 4547 [16:32:29.986] Different program with same set of files:: structureIsReused:: 2
Info 4548 [16:32:29.987] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4549 [16:32:30.006] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 392 structureChanged: false Elapsed: 19.08575001358986ms
Info 4550 [16:32:30.006] Different program with same set of files:: structureIsReused:: 2
Info 4551 [16:32:33.138] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4552 [16:32:33.139] Elapsed:: 0.8168750107288361ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4553 [16:32:40.924] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4554 [16:32:40.925] Elapsed:: 0.16387498378753662ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4555 [16:32:41.476] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4556 [16:32:41.562] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 393 structureChanged: false Elapsed: 85.10224997997284ms
Info 4557 [16:32:41.562] Different program with same set of files:: structureIsReused:: 2
Info 4558 [16:32:41.563] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4559 [16:32:41.584] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 394 structureChanged: false Elapsed: 21.162333011627197ms
Info 4560 [16:32:41.585] Different program with same set of files:: structureIsReused:: 2
Info 4561 [16:32:41.983] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4562 [16:32:42.015] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 395 structureChanged: false Elapsed: 31.985624998807907ms
Info 4563 [16:32:42.015] Different program with same set of files:: structureIsReused:: 2
Info 4564 [16:32:42.016] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4565 [16:32:42.038] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 396 structureChanged: false Elapsed: 21.811791986227036ms
Info 4566 [16:32:42.038] Different program with same set of files:: structureIsReused:: 2
Info 4567 [16:32:43.289] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4568 [16:32:43.311] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 397 structureChanged: false Elapsed: 22.79524999856949ms
Info 4569 [16:32:43.311] Different program with same set of files:: structureIsReused:: 2
Info 4570 [16:32:43.314] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4571 [16:32:43.338] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 398 structureChanged: false Elapsed: 23.91820800304413ms
Info 4572 [16:32:43.338] Different program with same set of files:: structureIsReused:: 2
Info 4573 [16:32:45.946] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4574 [16:32:45.979] Elapsed:: 0.1018339991569519ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4575 [16:34:17.984] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4576 [16:34:17.988] Elapsed:: 1.7717500030994415ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4577 [16:34:18.088] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4578 [16:34:18.421] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 399 structureChanged: false Elapsed: 331.18654200434685ms
Info 4579 [16:34:18.421] Different program with same set of files:: structureIsReused:: 2
Info 4580 [16:34:18.424] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4581 [16:34:18.504] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 400 structureChanged: false Elapsed: 79.13787499070168ms
Info 4582 [16:34:18.504] Different program with same set of files:: structureIsReused:: 2
Info 4583 [16:34:18.521] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4584 [16:34:18.548] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 401 structureChanged: false Elapsed: 26.36183300614357ms
Info 4585 [16:34:18.548] Different program with same set of files:: structureIsReused:: 2
Info 4586 [16:34:18.552] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4587 [16:34:18.578] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 402 structureChanged: false Elapsed: 25.339832991361618ms
Info 4588 [16:34:18.578] Different program with same set of files:: structureIsReused:: 2
Info 4589 [16:34:18.587] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4590 [16:34:18.611] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 403 structureChanged: false Elapsed: 24.053375005722046ms
Info 4591 [16:34:18.611] Different program with same set of files:: structureIsReused:: 2
Info 4592 [16:34:19.046] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/#server.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4593 [16:34:19.047] Elapsed:: 1.3676249980926514ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/#server.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4594 [16:34:20.272] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4595 [16:34:20.333] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 404 structureChanged: false Elapsed: 59.97704201936722ms
Info 4596 [16:34:20.333] Different program with same set of files:: structureIsReused:: 2
Info 4597 [16:34:20.698] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4598 [16:34:20.753] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 405 structureChanged: false Elapsed: 54.43462499976158ms
Info 4599 [16:34:20.753] Different program with same set of files:: structureIsReused:: 2
Info 4600 [16:34:22.523] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4601 [16:34:22.618] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 406 structureChanged: false Elapsed: 93.92512500286102ms
Info 4602 [16:34:22.618] Different program with same set of files:: structureIsReused:: 2
Info 4603 [16:34:22.643] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4604 [16:34:22.666] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 407 structureChanged: false Elapsed: 23.034875005483627ms
Info 4605 [16:34:22.666] Different program with same set of files:: structureIsReused:: 2
Info 4606 [16:34:22.680] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4607 [16:34:22.702] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 408 structureChanged: false Elapsed: 21.991708010435104ms
Info 4608 [16:34:22.702] Different program with same set of files:: structureIsReused:: 2
Info 4609 [16:34:22.776] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4610 [16:34:22.801] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 409 structureChanged: false Elapsed: 24.95100000500679ms
Info 4611 [16:34:22.801] Different program with same set of files:: structureIsReused:: 2
Info 4612 [16:34:22.980] getCompletionData: Get current token: 0.011332988739013672
Info 4613 [16:34:22.980] getCompletionData: Is inside comment: 0.0034580230712890625
Info 4614 [16:34:22.980] getCompletionData: Get previous token 1: 0.0395829975605011
Info 4615 [16:34:22.980] getCompletionData: Get previous token 2: 0.03183302283287048
Info 4616 [16:34:22.980] getCompletionsAtPosition: isCompletionListBlocker: 0.06283298134803772
Info 4617 [16:34:22.988] getSymbolsFromOtherSourceFileExports: Using cached list
Info 4618 [16:34:22.999] getCompletionData: Semantic work: 19.019291013479233
Info 4619 [16:34:23.008] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.818208009004593
Info 4620 [16:34:25.753] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4621 [16:34:25.753] Elapsed:: 0.13941702246665955ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4622 [16:34:25.753] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/#server.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4623 [16:34:25.753] Elapsed:: 0.12370797991752625ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/#server.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4624 [16:34:25.754] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4625 [16:34:25.772] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 410 structureChanged: false Elapsed: 18.873874992132187ms
Info 4626 [16:34:25.773] Different program with same set of files:: structureIsReused:: 2
Info 4627 [16:34:25.773] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4628 [16:34:25.798] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 411 structureChanged: false Elapsed: 25.237040996551514ms
Info 4629 [16:34:25.798] Different program with same set of files:: structureIsReused:: 2
Info 4630 [16:35:06.391] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.service.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4631 [16:35:06.393] Elapsed:: 0.367249995470047ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.service.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4632 [16:35:06.889] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4633 [16:35:07.000] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 412 structureChanged: false Elapsed: 111.49570801854134ms
Info 4634 [16:35:07.000] Different program with same set of files:: structureIsReused:: 2
Info 4635 [16:35:07.002] getCompletionData: Get current token: 0.009083986282348633
Info 4636 [16:35:07.002] getCompletionData: Is inside comment: 0.00208398699760437
Info 4637 [16:35:07.002] getCompletionData: Get previous token 1: 0.03645801544189453
Info 4638 [16:35:07.002] getCompletionData: Get previous token 2: 0.028165996074676514
Info 4639 [16:35:07.002] getCompletionsAtPosition: isCompletionListBlocker: 0.03320801258087158
Info 4640 [16:35:07.014] getSymbolsFromOtherSourceFileExports: Recomputing list
Info 4641 [16:35:07.041] forEachExternalModuleToImportFrom: filtered out 140 modules by package.json contents
Info 4642 [16:35:07.045] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 4643 [16:35:07.045] forEachExternalModuleToImportFrom autoImportProvider: 2.664040982723236
Info 4644 [16:35:07.047] getSymbolsFromOtherSourceFileExports: 33.36287501454353
Info 4645 [16:35:07.058] getCompletionData: Semantic work: 55.609082996845245
Info 4646 [16:35:07.068] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.298750013113022
Info 4647 [16:35:10.887] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4648 [16:35:10.927] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 413 structureChanged: false Elapsed: 40.06766700744629ms
Info 4649 [16:35:10.927] Different program with same set of files:: structureIsReused:: 2
Info 4650 [16:35:11.275] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4651 [16:35:11.324] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 414 structureChanged: false Elapsed: 49.09504100680351ms
Info 4652 [16:35:11.324] Different program with same set of files:: structureIsReused:: 2
Info 4653 [16:35:11.326] getCompletionData: Get current token: 0.012625008821487427
Info 4654 [16:35:11.326] getCompletionData: Is inside comment: 0.0034170150756835938
Info 4655 [16:35:11.326] getCompletionData: Get previous token 1: 0.04612499475479126
Info 4656 [16:35:11.327] getCompletionData: Get previous token 2: 0.03208300471305847
Info 4657 [16:35:11.327] getCompletionsAtPosition: isCompletionListBlocker: 0.0032500028610229492
Info 4658 [16:35:11.336] getSymbolsFromOtherSourceFileExports: Using cached list
Info 4659 [16:35:11.344] getCompletionData: Semantic work: 17.44029200077057
Info 4660 [16:35:11.355] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.380750000476837
Info 4661 [16:35:11.979] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4662 [16:35:12.042] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 415 structureChanged: false Elapsed: 63.238166987895966ms
Info 4663 [16:35:12.042] Different program with same set of files:: structureIsReused:: 2
Info 4664 [16:35:12.044] getCompletionData: Get current token: 0.010291993618011475
Info 4665 [16:35:12.044] getCompletionData: Is inside comment: 0.0027910172939300537
Info 4666 [16:35:12.044] getCompletionData: Get previous token 1: 0.03966701030731201
Info 4667 [16:35:12.044] getCompletionData: Get previous token 2: 0.026082992553710938
Info 4668 [16:35:12.044] getCompletionsAtPosition: isCompletionListBlocker: 0.0027499794960021973
Info 4669 [16:35:12.049] getSymbolsFromOtherSourceFileExports: Using cached list
Info 4670 [16:35:12.057] getCompletionData: Semantic work: 12.630458027124405
Info 4671 [16:35:12.064] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.265042006969452
Info 4672 [16:35:16.170] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.service.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4673 [16:35:16.170] Elapsed:: 0.10654202103614807ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.service.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4674 [16:37:00.525] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4675 [16:37:00.527] Elapsed:: 0.3388749957084656ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4676 [16:37:00.670] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4677 [16:37:00.814] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 416 structureChanged: false Elapsed: 144.26383301615715ms
Info 4678 [16:37:00.814] Different program with same set of files:: structureIsReused:: 2
Info 4679 [16:37:00.838] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4680 [16:37:00.871] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 417 structureChanged: false Elapsed: 33.03012499213219ms
Info 4681 [16:37:00.871] Different program with same set of files:: structureIsReused:: 2
Info 4682 [16:37:01.357] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4683 [16:37:01.409] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 418 structureChanged: false Elapsed: 52.01937499642372ms
Info 4684 [16:37:01.409] Different program with same set of files:: structureIsReused:: 2
Info 4685 [16:37:04.220] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4686 [16:37:04.221] Elapsed:: 0.47487500309944153ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4687 [16:37:08.451] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4688 [16:37:08.453] Elapsed:: 0.28508299589157104ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/.#server.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src 0 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 4689 [16:37:08.651] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4690 [16:37:08.733] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 419 structureChanged: false Elapsed: 81.01412498950958ms
Info 4691 [16:37:08.733] Different program with same set of files:: structureIsReused:: 2
Info 4692 [16:37:09.773] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4693 [16:37:09.793] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 420 structureChanged: false Elapsed: 19.473291993141174ms
Info 4694 [16:37:09.793] Different program with same set of files:: structureIsReused:: 2
Info 4695 [16:37:09.798] getCompletionData: Get current token: 0.008249998092651367
Info 4696 [16:37:09.798] getCompletionData: Is inside comment: 0.011790990829467773
Info 4697 [16:37:09.798] getCompletionData: Get previous token 1: 0.004959017038345337
Info 4698 [16:37:09.798] getCompletionData: Get previous token 2: 0.018833011388778687
Info 4699 [16:37:09.799] getCompletionsAtPosition: isCompletionListBlocker: 0.3138749897480011
Info 4700 [16:37:09.804] getSymbolsFromOtherSourceFileExports: Recomputing list
Info 4701 [16:37:09.821] forEachExternalModuleToImportFrom: filtered out 140 modules by package.json contents
Info 4702 [16:37:09.824] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 4703 [16:37:09.824] forEachExternalModuleToImportFrom autoImportProvider: 2.082833021879196
Info 4704 [16:37:09.826] getSymbolsFromOtherSourceFileExports: 22.113416999578476
Info 4705 [16:37:09.832] getCompletionData: Semantic work: 32.944334000349045
Info 4706 [16:37:09.838] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.856249988079071
Info 4707 [16:37:11.408] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4708 [16:37:11.470] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 421 structureChanged: false Elapsed: 61.54350000619888ms
Info 4709 [16:37:11.470] Different program with same set of files:: structureIsReused:: 2
Info 4710 [16:37:11.471] getCompletionData: Get current token: 0.008499979972839355
Info 4711 [16:37:11.471] getCompletionData: Is inside comment: 0.013500005006790161
Info 4712 [16:37:11.471] getCompletionData: Get previous token 1: 0.007625013589859009
Info 4713 [16:37:11.471] getCompletionData: Get previous token 2: 0.011124998331069946
Info 4714 [16:37:11.471] getCompletionsAtPosition: isCompletionListBlocker: 0.0027499794960021973
Info 4715 [16:37:11.471] Returning an empty list because completion was requested in an invalid position.
Info 4716 [16:37:11.471] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4717 [16:37:11.498] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 422 structureChanged: false Elapsed: 26.609958976507187ms
Info 4718 [16:37:11.498] Different program with same set of files:: structureIsReused:: 2
Info 4719 [16:37:11.498] getCompletionData: Get current token: 0.004500001668930054
Info 4720 [16:37:11.498] getCompletionData: Is inside comment: 0.012584000825881958
Info 4721 [16:37:11.498] getCompletionData: Get previous token 1: 0.005542010068893433
Info 4722 [16:37:11.498] getCompletionData: Get previous token 2: 0.006417006254196167
Info 4723 [16:37:11.498] getCompletionsAtPosition: isCompletionListBlocker: 0.0019579827785491943
Info 4724 [16:37:11.498] Returning an empty list because completion was requested in an invalid position.
Info 4725 [16:37:11.499] getCompletionData: Get current token: 0.0032499730587005615
Info 4726 [16:37:11.499] getCompletionData: Is inside comment: 0.008125007152557373
Info 4727 [16:37:11.499] getCompletionData: Get previous token 1: 0.005166977643966675
Info 4728 [16:37:11.499] getCompletionData: Get previous token 2: 0.005874991416931152
Info 4729 [16:37:11.499] getCompletionsAtPosition: isCompletionListBlocker: 0.0016250014305114746
Info 4730 [16:37:11.500] Returning an empty list because completion was requested in an invalid position.
Info 4731 [16:37:11.500] getCompletionData: Get current token: 0.002916991710662842
Info 4732 [16:37:11.500] getCompletionData: Is inside comment: 0.007207989692687988
Info 4733 [16:37:11.500] getCompletionData: Get previous token 1: 0.007291018962860107
Info 4734 [16:37:11.500] getCompletionData: Get previous token 2: 0.005791991949081421
Info 4735 [16:37:11.500] getCompletionsAtPosition: isCompletionListBlocker: 0.0015409886837005615
Info 4736 [16:37:11.500] Returning an empty list because completion was requested in an invalid position.
Info 4737 [16:37:12.459] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4738 [16:37:12.506] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 423 structureChanged: false Elapsed: 47.520417004823685ms
Info 4739 [16:37:12.507] Different program with same set of files:: structureIsReused:: 2
Info 4740 [16:37:12.508] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4741 [16:37:12.546] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 424 structureChanged: false Elapsed: 37.77062499523163ms
Info 4742 [16:37:12.546] Different program with same set of files:: structureIsReused:: 2
Info 4743 [16:37:12.919] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4744 [16:37:12.996] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 425 structureChanged: true Elapsed: 77.02129200100899ms
Info 4745 [16:37:12.996] Different program with same set of files:: structureIsReused:: 1
Info 4746 [16:37:13.270] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4747 [16:37:13.332] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 426 structureChanged: true Elapsed: 62.31995898485184ms
Info 4748 [16:37:13.333] Different program with same set of files:: structureIsReused:: 1
Info 4749 [16:37:14.306] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4750 [16:37:14.362] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 427 structureChanged: true Elapsed: 55.06050002574921ms
Info 4751 [16:37:14.362] Different program with same set of files:: structureIsReused:: 1
Info 4752 [16:37:15.435] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4753 [16:37:15.519] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 428 structureChanged: true Elapsed: 84.51241597533226ms
Info 4754 [16:37:15.519] Different program with same set of files:: structureIsReused:: 1
Info 4755 [16:37:15.568] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4756 [16:37:15.702] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 429 structureChanged: true Elapsed: 133.8871250152588ms
Info 4757 [16:37:15.703] Different program with same set of files:: structureIsReused:: 1
Info 4758 [16:37:24.004] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 4759 [16:37:24.128] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 430 structureChanged: true Elapsed: 122.56495800614357ms
Info 4760 [16:37:24.128] Project '/dev/null/inferredProject4*' (Inferred)
Info 4761 [16:37:24.128] 	Files (258)

Info 4762 [16:37:24.128] -----------------------------------------------
Info 4763 [16:37:24.128] Project '/dev/null/autoImportProviderProject4*' (AutoImportProvider)
Info 4764 [16:37:24.128] 	Files (33)

Info 4765 [16:37:24.128] -----------------------------------------------
